120.048896789551,0
120.148902893066,0
120.248901367188,6228
120.348899841309,6168
120.44889831543,6024
120.548896789551,5604
120.648902893066,5208
120.748901367188,5028
120.848899841309,5244
120.94889831543,5676
121.048896789551,6048
121.148902893066,6108
121.248901367188,5868
121.348899841309,5460
121.44889831543,5052
121.548896789551,4716
121.648902893066,4500
121.749000549316,4440
121.848999023438,4476
121.948997497559,4548
122.049003601074,4632
122.149002075195,4692
122.249000549316,4680
122.348999023438,4632
122.448997497559,4572
122.549003601074,4512
122.649002075195,4452
122.749000549316,4404
122.848999023438,4404
122.948997497559,4476
123.049003601074,4608
123.149002075195,4728
123.249000549316,4776
123.348999023438,4728
123.448997497559,4608
123.549003601074,4512
123.649002075195,4584
123.749000549316,4908
123.848999023438,5448
123.948997497559,6096
124.049003601074,6612
124.149002075195,6828
124.249000549316,6672
124.348999023438,6180
124.448997497559,5520
124.549003601074,4896
124.649002075195,4524
124.749000549316,4476
124.848999023438,4740
124.948997497559,5184
125.049003601074,5676
125.149002075195,6060
125.249000549316,6192
125.348999023438,6024
125.449096679688,5616
125.549102783203,5112
125.649101257324,4644
125.749099731445,4344
125.849098205566,4224
125.949096679688,4296
126.049102783203,4500
126.149101257324,4776
126.249099731445,4980
126.349098205566,5064
126.449096679688,4992
126.549102783203,4824
126.649101257324,4656
126.749099731445,4620
126.849098205566,4800
126.949096679688,5076
127.049102783203,5292
127.149101257324,5328
127.249099731445,5184
127.349098205566,4908
127.449096679688,4596
127.549102783203,4476
127.649101257324,4740
127.749099731445,5400
127.849098205566,6240
127.949096679688,6984
128.049102783203,7464
128.14909362793,7548
128.249099731445,7188
128.349105834961,6516
128.449096679688,5796
128.549102783203,5232
128.64909362793,4872
128.749099731445,4692
128.849105834961,4680
128.949096679688,4800
129.049102783203,4920
129.149200439453,4968
129.249206542969,4908
129.349197387695,4764
129.449203491211,4608
129.549194335938,4572
129.649200439453,4884
129.749206542969,5736
129.849197387695,7068
129.949203491211,8796
130.049194335938,10704
130.149200439453,12444
130.249206542969,13404
130.349197387695,13164
130.449203491211,11784
130.549194335938,9792
130.649200439453,7740
130.749206542969,6216
130.849197387695,5556
130.949203491211,5724
131.049194335938,6228
131.149200439453,6540
131.249206542969,6456
131.349197387695,6096
131.449203491211,5592
131.549194335938,5100
131.649200439453,4764
131.749206542969,4692
131.849197387695,4884
131.949203491211,5172
132.049194335938,5400
132.149200439453,5448
132.249206542969,5304
132.349197387695,5028
132.449203491211,4716
132.549194335938,4500
132.649200439453,4464
132.749298095703,4668
132.849304199219,5052
132.949295043945,5460
133.049301147461,5724
133.149307250977,5724
133.249298095703,5556
133.349304199219,5448
133.449295043945,5616
133.549301147461,6060
133.649307250977,6636
133.749298095703,7104
133.849304199219,7260
133.949295043945,7044
134.049301147461,6636
134.149307250977,6300
134.249298095703,6096
134.349304199219,5940
134.449295043945,5700
134.549301147461,5424
134.649307250977,5160
134.749298095703,4932
134.849304199219,4800
134.949295043945,4836
135.049301147461,5004
135.149307250977,5172
135.249298095703,5184
135.349304199219,5064
135.449295043945,4920
135.549301147461,4932
135.649307250977,5160
135.749298095703,5640
135.849304199219,6408
135.949295043945,7476
136.049301147461,8652
136.149307250977,9516
136.249298095703,9708
136.349304199219,9168
136.449401855469,8100
136.549392700195,6840
136.649398803711,5748
136.749404907227,5136
136.849395751953,4980
136.949401855469,5052
137.049392700195,5088
137.149398803711,5052
137.249404907227,5040
137.349395751953,5052
137.449401855469,5088
137.549392700195,5088
137.649398803711,5040
137.749404907227,4968
137.849395751953,5004
137.949401855469,5160
138.049392700195,5328
138.149398803711,5400
138.249404907227,5364
138.349395751953,5208
138.449401855469,4980
138.549392700195,4740
138.649398803711,4596
138.749404907227,4560
138.849395751953,4668
138.949401855469,4860
139.049392700195,5124
139.149398803711,5328
139.249404907227,5424
139.349395751953,5364
139.449401855469,5136
139.549392700195,4788
139.649398803711,4464
139.749404907227,4380
139.849395751953,4668
139.949401855469,5196
140.049392700195,5724
140.149505615234,6036
140.249496459961,6012
140.349502563477,5664
140.449493408203,5124
140.549499511719,4632
140.649505615234,4368
140.749496459961,4344
140.849502563477,4536
140.949493408203,4896
141.049499511719,5376
141.149505615234,5772
141.249496459961,5940
141.349502563477,5808
141.449493408203,5436
141.549499511719,4944
141.649505615234,4512
141.749496459961,4296
141.849502563477,4344
141.949493408203,4572
142.049499511719,4860
142.149505615234,5088
142.249496459961,5184
142.349502563477,5124
142.449493408203,4920
142.549499511719,4668
142.649505615234,4560
142.749496459961,4668
142.849502563477,5016
142.949493408203,5508
143.049499511719,5988
143.149505615234,6264
143.249496459961,6264
143.349502563477,5976
143.449493408203,5532
143.549499511719,5088
143.649505615234,4764
143.749496459961,4632
143.849594116211,4644
143.949600219727,4716
144.049606323242,4764
144.149597167969,4752
144.249603271484,4668
144.349594116211,4572
144.449600219727,4488
144.549606323242,4428
144.649597167969,4476
144.749603271484,4644
144.849594116211,4908
144.949600219727,5136
145.049606323242,5280
145.149597167969,5340
145.249603271484,5292
145.349594116211,5160
145.449600219727,4980
145.549606323242,4836
145.649597167969,4800
145.749603271484,4968
145.849594116211,5376
145.949600219727,5940
146.049606323242,6444
146.149597167969,6684
146.249603271484,6528
146.349594116211,6024
146.449600219727,5388
146.549606323242,4848
146.649597167969,4548
146.749603271484,4452
146.849594116211,4488
146.949600219727,4572
147.049606323242,4620
147.149597167969,4620
147.249603271484,4536
147.349594116211,4476
147.449600219727,4536
147.549697875977,4764
147.649703979492,5064
147.749694824219,5316
147.849700927734,5448
147.94970703125,5412
148.049697875977,5184
148.149703979492,4872
148.249694824219,4644
148.349700927734,4560
148.44970703125,4620
148.549697875977,5052
148.649703979492,6108
148.749694824219,7860
148.849700927734,9984
148.94970703125,11940
149.049697875977,13116
149.149703979492,13056
149.249694824219,11724
149.349700927734,9624
149.44970703125,7500
149.549697875977,5880
149.649703979492,4980
149.749694824219,4860
149.849700927734,5388
149.94970703125,6216
150.049697875977,6936
150.149703979492,7236
150.249694824219,7032
150.349700927734,6396
150.44970703125,5532
150.549697875977,4788
150.649703979492,4428
150.749694824219,4512
150.849700927734,4896
150.94970703125,5364
151.049697875977,5760
151.149795532227,5964
151.249801635742,5904
151.349792480469,5604
151.449798583984,5160
151.5498046875,4764
151.649795532227,4608
151.749801635742,4896
151.849792480469,5640
151.949798583984,6588
152.0498046875,7356
152.149795532227,7644
152.249801635742,7344
152.349792480469,6528
152.449798583984,5568
152.5498046875,5088
152.649795532227,5592
152.749801635742,7092
152.849792480469,9228
152.949798583984,11400
153.0498046875,12948
153.149795532227,13284
153.249801635742,12312
153.349792480469,10452
153.449798583984,8352
153.5498046875,6540
153.649795532227,5304
153.749801635742,4692
153.849792480469,4560
153.949798583984,4620
154.0498046875,4668
154.149795532227,4632
154.249801635742,4548
154.349792480469,4464
154.449798583984,4392
154.5498046875,4440
154.649795532227,4716
154.749801635742,5304
154.849899291992,6180
154.949905395508,7128
155.049896240234,7860
155.14990234375,8112
155.249893188477,7752
155.349899291992,6924
155.449905395508,5892
155.549896240234,5040
155.64990234375,4656
155.749893188477,4776
155.849899291992,5196
155.949905395508,5664
156.049896240234,6024
156.14990234375,6192
156.249893188477,6084
156.349899291992,5748
156.449905395508,5364
156.549896240234,5088
156.64990234375,4956
156.749893188477,4956
156.849899291992,5064
156.949905395508,5208
157.049896240234,5292
157.14990234375,5280
157.249893188477,5172
